period	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
93.000000	0.010205	0.005765	0.009364	0.003730	0.002905	0.003791	0.017845	0.009037	0.002662	0.019566	0.006609	0.009749	0.010759	0.004282	0.010546	0.009318	0.011282	0.017126	0.010272	0.006758
93.100000	0.010254	0.005898	0.009458	0.003754	0.002939	0.003709	0.017919	0.009001	0.002743	0.019605	0.006511	0.009685	0.010714	0.004267	0.010509	0.009435	0.011306	0.017081	0.010273	0.006799
93.200000	0.010304	0.006030	0.009554	0.003782	0.002976	0.003627	0.017992	0.008965	0.002825	0.019643	0.006413	0.009623	0.010670	0.004254	0.010472	0.009551	0.011332	0.017036	0.010275	0.006841
93.300000	0.010354	0.006162	0.009651	0.003812	0.003016	0.003545	0.018064	0.008929	0.002908	0.019681	0.006314	0.009561	0.010627	0.004241	0.010435	0.009668	0.011358	0.016991	0.010276	0.006886
93.400000	0.010406	0.006294	0.009749	0.003846	0.003060	0.003463	0.018136	0.008895	0.002990	0.019720	0.006216	0.009500	0.010586	0.004228	0.010399	0.009784	0.011385	0.016947	0.010277	0.006933
93.500000	0.010458	0.006426	0.009848	0.003883	0.003106	0.003381	0.018207	0.008860	0.003073	0.019758	0.006119	0.009441	0.010546	0.004216	0.010363	0.009901	0.011413	0.016902	0.010279	0.006982
93.600000	0.010512	0.006557	0.009948	0.003923	0.003155	0.003299	0.018278	0.008826	0.003155	0.019797	0.006021	0.009382	0.010507	0.004205	0.010328	0.010017	0.011442	0.016858	0.010280	0.007034
93.700000	0.010566	0.006687	0.010049	0.003965	0.003206	0.003216	0.018348	0.008793	0.003238	0.019835	0.005924	0.009325	0.010470	0.004194	0.010293	0.010134	0.011472	0.016814	0.010281	0.007087
93.800000	0.010621	0.006817	0.010151	0.004011	0.003260	0.003134	0.018417	0.008760	0.003320	0.019873	0.005827	0.009269	0.010435	0.004184	0.010259	0.010251	0.011502	0.016770	0.010282	0.007142
93.900000	0.010677	0.006947	0.010255	0.004058	0.003316	0.003051	0.018486	0.008728	0.003403	0.019911	0.005730	0.009214	0.010400	0.004174	0.010225	0.010367	0.011534	0.016726	0.010282	0.007199
94.000000	0.010733	0.007076	0.010359	0.004109	0.003374	0.002969	0.018554	0.008696	0.003485	0.019950	0.005633	0.009160	0.010368	0.004166	0.010192	0.010484	0.011566	0.016683	0.010283	0.007258
94.100000	0.010791	0.007205	0.010464	0.004161	0.003434	0.002887	0.018622	0.008665	0.003568	0.019988	0.005537	0.009108	0.010337	0.004157	0.010159	0.010601	0.011599	0.016640	0.010284	0.007319
94.200000	0.010849	0.007334	0.010571	0.004216	0.003497	0.002804	0.018689	0.008635	0.003650	0.020026	0.005440	0.009056	0.010307	0.004150	0.010127	0.010718	0.011632	0.016597	0.010284	0.007381
94.300000	0.010907	0.007462	0.010678	0.004273	0.003561	0.002722	0.018756	0.008605	0.003732	0.020064	0.005345	0.009006	0.010279	0.004143	0.010096	0.010834	0.011667	0.016554	0.010285	0.007445
94.400000	0.010967	0.007589	0.010786	0.004333	0.003627	0.002639	0.018822	0.008575	0.003814	0.020103	0.005249	0.008958	0.010252	0.004136	0.010065	0.010951	0.011702	0.016512	0.010285	0.007511
94.500000	0.011027	0.007716	0.010894	0.004394	0.003694	0.002557	0.018888	0.008546	0.003896	0.020141	0.005154	0.008910	0.010227	0.004130	0.010034	0.011068	0.011738	0.016469	0.010286	0.007579
94.600000	0.011088	0.007843	0.011004	0.004457	0.003763	0.002474	0.018953	0.008518	0.003978	0.020179	0.005060	0.008865	0.010204	0.004125	0.010005	0.011184	0.011774	0.016427	0.010286	0.007648
94.700000	0.011149	0.007969	0.011114	0.004522	0.003833	0.002392	0.019018	0.008491	0.004060	0.020217	0.004965	0.008820	0.010182	0.004121	0.009976	0.011301	0.011811	0.016386	0.010286	0.007718
94.800000	0.011211	0.008095	0.011225	0.004589	0.003905	0.002309	0.019082	0.008464	0.004141	0.020255	0.004872	0.008777	0.010162	0.004117	0.009947	0.011418	0.011849	0.016345	0.010286	0.007790
94.900000	0.011273	0.008220	0.011337	0.004657	0.003978	0.002227	0.019145	0.008437	0.004223	0.020294	0.004778	0.008735	0.010143	0.004113	0.009920	0.011534	0.011888	0.016304	0.010287	0.007864
95.000000	0.011336	0.008345	0.011449	0.004727	0.004053	0.002144	0.019209	0.008411	0.004304	0.020332	0.004686	0.008695	0.010126	0.004110	0.009893	0.011651	0.011927	0.016263	0.010287	0.007938
95.100000	0.011400	0.008470	0.011562	0.004799	0.004128	0.002062	0.019272	0.008386	0.004385	0.020370	0.004593	0.008656	0.010110	0.004108	0.009866	0.011768	0.011967	0.016223	0.010287	0.008015
95.200000	0.011464	0.008594	0.011675	0.004871	0.004204	0.001980	0.019334	0.008361	0.004465	0.020408	0.004502	0.008619	0.010097	0.004106	0.009840	0.011884	0.012008	0.016183	0.010287	0.008092
95.300000	0.011528	0.008717	0.011789	0.004946	0.004282	0.001898	0.019396	0.008337	0.004546	0.020446	0.004411	0.008583	0.010084	0.004105	0.009815	0.012001	0.012049	0.016143	0.010287	0.008171
95.400000	0.011593	0.008841	0.011904	0.005021	0.004360	0.001816	0.019457	0.008314	0.004626	0.020484	0.004320	0.008549	0.010074	0.004105	0.009791	0.012117	0.012091	0.016104	0.010288	0.008251
95.500000	0.011658	0.008963	0.012019	0.005098	0.004439	0.001734	0.019518	0.008291	0.004706	0.020522	0.004230	0.008516	0.010065	0.004105	0.009767	0.012234	0.012133	0.016065	0.010288	0.008332
95.600000	0.011724	0.009086	0.012135	0.005176	0.004519	0.001652	0.019579	0.008268	0.004786	0.020561	0.004141	0.008485	0.010058	0.004105	0.009744	0.012350	0.012176	0.016026	0.010288	0.008414
95.700000	0.011790	0.009207	0.012251	0.005254	0.004600	0.001570	0.019639	0.008247	0.004865	0.020599	0.004053	0.008456	0.010052	0.004107	0.009722	0.012467	0.012220	0.015988	0.010288	0.008497
95.800000	0.011857	0.009329	0.012368	0.005334	0.004682	0.001488	0.019699	0.008226	0.004944	0.020637	0.003966	0.008428	0.010048	0.004108	0.009700	0.012583	0.012264	0.015950	0.010288	0.008581
95.900000	0.011924	0.009450	0.012485	0.005415	0.004764	0.001407	0.019758	0.008205	0.005023	0.020675	0.003879	0.008401	0.010045	0.004110	0.009679	0.012700	0.012308	0.015913	0.010288	0.008667
96.000000	0.011991	0.009570	0.012603	0.005497	0.004847	0.001326	0.019817	0.008185	0.005102	0.020712	0.003793	0.008376	0.010045	0.004113	0.009659	0.012816	0.012353	0.015876	0.010288	0.008753
96.100000	0.012058	0.009690	0.012721	0.005580	0.004930	0.001245	0.019875	0.008166	0.005181	0.020750	0.003708	0.008353	0.010045	0.004116	0.009640	0.012932	0.012399	0.015839	0.010288	0.008840
96.200000	0.012126	0.009810	0.012840	0.005663	0.005014	0.001164	0.019934	0.008147	0.005259	0.020788	0.003624	0.008332	0.010048	0.004120	0.009621	0.013048	0.012445	0.015803	0.010288	0.008928
96.300000	0.012194	0.009929	0.012958	0.005747	0.005099	0.001083	0.019991	0.008129	0.005337	0.020826	0.003542	0.008312	0.010052	0.004124	0.009603	0.013164	0.012492	0.015767	0.010289	0.009017
96.400000	0.012263	0.010048	0.013078	0.005832	0.005184	0.001003	0.020048	0.008111	0.005414	0.020864	0.003460	0.008293	0.010057	0.004129	0.009586	0.013280	0.012539	0.015731	0.010289	0.009107
96.500000	0.012331	0.010166	0.013197	0.005918	0.005269	0.000923	0.020105	0.008094	0.005492	0.020901	0.003380	0.008277	0.010064	0.004134	0.009569	0.013396	0.012586	0.015696	0.010289	0.009198
96.600000	0.012400	0.010284	0.013317	0.006004	0.005355	0.000844	0.020161	0.008078	0.005569	0.020939	0.003300	0.008261	0.010073	0.004140	0.009553	0.013512	0.012634	0.015661	0.010289	0.009289
96.700000	0.012469	0.010401	0.013437	0.006091	0.005441	0.000765	0.020217	0.008062	0.005646	0.020976	0.003223	0.008248	0.010083	0.004146	0.009538	0.013628	0.012682	0.015627	0.010289	0.009382
96.800000	0.012538	0.010518	0.013558	0.006178	0.005528	0.000687	0.020273	0.008047	0.005722	0.021013	0.003146	0.008236	0.010095	0.004153	0.009524	0.013744	0.012731	0.015593	0.010289	0.009474
96.900000	0.012608	0.010634	0.013678	0.006266	0.005615	0.000610	0.020328	0.008032	0.005798	0.021051	0.003072	0.008226	0.010109	0.004160	0.009510	0.013859	0.012780	0.015559	0.010289	0.009568
97.000000	0.012677	0.010750	0.013799	0.006355	0.005702	0.000535	0.020383	0.008018	0.005874	0.021088	0.002999	0.008217	0.010123	0.004167	0.009497	0.013975	0.012829	0.015526	0.010289	0.009662
97.100000	0.012747	0.010865	0.013920	0.006443	0.005789	0.000462	0.020437	0.008004	0.005950	0.021125	0.002927	0.008210	0.010140	0.004175	0.009485	0.014090	0.012879	0.015493	0.010289	0.009757
97.200000	0.012817	0.010980	0.014042	0.006533	0.005877	0.000392	0.020491	0.007991	0.006025	0.021161	0.002858	0.008205	0.010158	0.004183	0.009473	0.014205	0.012929	0.015460	0.010289	0.009852
